b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
680030467152723968,2015-12-24 14:21:12,1,b'Stocks Watch https://t.co/KpMaQmb7gN   6:10am pst',pos,0.5374,0.4626,2015-12-25
680000505108549633,2015-12-24 12:22:08,1,"b""Today's Biggest Breakouts https://t.co/HcVmgprObv  4:22am pst  #stocks""",pos,0.865,0.135,2015-12-25
679916044689903616,2015-12-24 06:46:31,1,"b'$FCX, $MT, $ADMS, $CELG, $AA hit new breakout highs  https://t.co/WHy8M8KjIc'",pos,0.6927,0.3073,2015-12-25
679885835819302912,2015-12-24 04:46:29,0,"b""Yesterday's Breakouts Today https://t.co/c06FKxqM2i $NGL $NTG $DSX  at  8:46pm pst""",pos,0.5853,0.4147,2015-12-24
679841602311880704,2015-12-24 01:50:43,0,b'Sort through the noise in the market with the Top 10 Stocks to Watch each day https://t.co/KpMaQmb7gN $$  5:50pm pst',pos,0.879,0.121,2015-12-24
679782041244712960,2015-12-23 21:54:03,0,b'Top 10 Membership https://t.co/lomXsgrnFd  1:54pm pst',pos,0.5809,0.4191,2015-12-24
679742300876980224,2015-12-23 19:16:08,1,b'Biggest Breakouts in a Week https://t.co/1sJuVsMcV1 $RWLK $AZUR $RLOC',pos,0.5773,0.4227,2015-12-24
679709071973326848,2015-12-23 17:04:05,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:04am pst',neg,0.1244,0.8756,2015-12-24
679693314564603904,2015-12-23 16:01:28,1,b'Top breakouts since yesterday https://t.co/c06FKxqM2i $MEP $CENX $NTG  at  8:01am pst',neg,0.4205,0.5795,2015-12-24
679667411054792704,2015-12-23 14:18:33,1,b'Stocks Watch https://t.co/KpMaQmb7gN   6:07am pst',pos,0.5374,0.4626,2015-12-24
679645116110213120,2015-12-23 12:49:57,1,b'Facebook $FB breakout stats https://t.co/JuMqSllFs9',pos,0.5374,0.4626,2015-12-24
679560668958162945,2015-12-23 07:14:23,2,"b'""There is only one side to the stock market; its not the bull side or the bear side, but the right side."" - Jesse Livermore #stocks'",neg,0.354,0.646,2015-12-24
679530449790578689,2015-12-23 05:14:18,0,b'Stocks Watch https://t.co/KpMaQmb7gN   9:14pm pst',pos,0.5374,0.4626,2015-12-24
679480285201735680,2015-12-23 01:54:58,0,b'Biggest Breakouts Today https://t.co/HcVmgprObv $ANY $FINL $WNRL  at  5:55pm pst',neg,0.4996,0.5004,2015-12-23
679419120023027712,2015-12-22 21:51:55,0,b'Top Performing Breakout Stocks in the last 7 days https://t.co/1sJuVsMcV1 $RWLK $ENPH $GAZ',pos,0.6266,0.3734,2015-12-23
679382496253882368,2015-12-22 19:26:24,1,"b'237 new breakouts, 71 new breakdowns  https://t.co/ReOGVz4xLV'",pos,0.5555,0.4445,2015-12-23
679348217851457536,2015-12-22 17:10:11,1,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:10am pst',neg,0.1244,0.8756,2015-12-23
679331873223368704,2015-12-22 16:05:14,0,b'Top breakout stocks since yesterday https://t.co/c06FKxqM2i  8:05am pst',pos,0.7672,0.2328,2015-12-23
679306060486676480,2015-12-22 14:22:40,0,"b""Don't get left behind...Stocks to Watch https://t.co/KpMaQmb7gN   6:10am pst""",neg,0.0034,0.9966,2015-12-23
679294026537762816,2015-12-22 13:34:51,0,b'High Frequency Breakouts https://t.co/Z7h1lnUe2U  5:35am pst',pos,0.5374,0.4626,2015-12-23
679210175438303232,2015-12-22 08:01:39,0,b'Stock Breakout Signals https://t.co/ReOGVz4xLV',pos,0.5374,0.4626,2015-12-23
679167091392385025,2015-12-22 05:10:27,0,b'Breakout Watch https://t.co/KpMaQmb7gN   9:10pm pst',pos,0.5374,0.4626,2015-12-23
679117934166343680,2015-12-22 01:55:07,0,b'Stocks up the most since yesterday https://t.co/c06FKxqM2i  5:55pm pst',pos,0.5917,0.4083,2015-12-22
679057594011389952,2015-12-21 21:55:21,0,b'Big Breakouts Today https://t.co/HcVmgprObv  1:55pm pst',pos,0.6598,0.3402,2015-12-22
679022698123542529,2015-12-21 19:36:41,0,b'Big volume breakouts https://t.co/nMliX17A5L 11:36am pst',neg,0.4288,0.5712,2015-12-22
678986432514396162,2015-12-21 17:12:35,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN $$  9:12am pst',neg,0.1244,0.8756,2015-12-22
678971019080556545,2015-12-21 16:11:20,0,b'Breakout stocks up the most since yesterday https://t.co/c06FKxqM2i #stocks  8:11am pst',pos,0.7721,0.2279,2015-12-22
678941994299711489,2015-12-21 14:16:00,0,b'6 Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:10am pst',neg,0.2989,0.7011,2015-12-22
678748919489105921,2015-12-21 01:28:47,0,b'Stocks Close to Breaking Down https://t.co/gCTRBw6hDt   5:23pm pst',neg,0.2491,0.7509,2015-12-21
678691161565872129,2015-12-20 21:39:17,0,b'Booming Breakouts https://t.co/tJ3nkKIZN0',pos,0.5374,0.4626,2015-12-21
678660091487236096,2015-12-20 19:35:49,0,"b""@HenryHimmler1 If it hasn't been backtested its just gambling.""",neg,0.1574,0.8426,2015-12-21
678647548614082560,2015-12-20 18:45:58,0,b'5 stocks that breakout often https://t.co/Z7h1lnUe2U $WLB $MBI $INAP',pos,0.6652,0.3348,2015-12-21
678343821969637376,2015-12-19 22:39:04,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk $NURO $DGAZ $SCTY',neg,0.3078,0.6922,2015-12-20
678302638165745665,2015-12-19 19:55:25,2,b'Check the stats before making the trade! https://t.co/ReOGVz4xLV #stocks',pos,0.809,0.191,2015-12-20
678240025922809856,2015-12-19 15:46:37,0,b'Top Performing Breakout Stocks of the Week https://t.co/1sJuVsMcV1  7:46am pst',neg,0.3322,0.6678,2015-12-20
678199581633449984,2015-12-19 13:05:55,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk  5:05am pst',neg,0.3078,0.6922,2015-12-20
678114727101202433,2015-12-19 07:28:44,0,b'Breakout Trading Ideas https://t.co/0Xh0LCCTlA  11:28pm pst',neg,0.2792,0.7208,2015-12-20
678084525436440576,2015-12-19 05:28:43,1,"b'""There is only one side to the stock market; its not the bull side or the bear side, but the right side."" - Jesse Livermore #stocks'",neg,0.354,0.646,2015-12-20
678035629683310592,2015-12-19 02:14:26,1,b'Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:14pm pst',neg,0.4988,0.5012,2015-12-19
677971174307971072,2015-12-18 21:58:18,0,b'5 stocks getting crushed https://t.co/PKlLlrgswi  $THLD $NEOT $BOFI',pos,0.5894,0.4106,2015-12-19
677933555771568128,2015-12-18 19:28:49,0,b'Best Breakouts Today https://t.co/HcVmgprObv 11:28am pst',pos,0.6598,0.3402,2015-12-19
677901582747365377,2015-12-18 17:21:46,0,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV   9:21am pst',neg,0.1244,0.8756,2015-12-19
677887866555400192,2015-12-18 16:27:16,0,b'Breakout stocks up the most since yesterday https://t.co/c06FKxqM2i  8:27am pst',pos,0.7721,0.2279,2015-12-19
677854881546289152,2015-12-18 14:16:12,0,b'4 Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt $$  6:10am pst',neg,0.2989,0.7011,2015-12-19
677828651556069376,2015-12-18 12:31:58,0,b'Biggest Breakouts in a Week https://t.co/1sJuVsMcV1 $BLT $RUN $SCTY',pos,0.5773,0.4227,2015-12-19
677746247046840320,2015-12-18 07:04:31,0,b'Top 10 Membership https://t.co/lomXsgrnFd 11:04pm pst',pos,0.5809,0.4191,2015-12-19
677716033260666881,2015-12-18 05:04:28,1,"b""Don't get left behind...Stocks to Watch - Breakdowns https://t.co/gCTRBwnT23   9:04pm pst""",neg,0.0034,0.9966,2015-12-19
677668914113957888,2015-12-18 01:57:14,0,b'Breakout Trading Ideas https://t.co/0Xh0LCUuKa   5:57pm pst',neg,0.2792,0.7208,2015-12-18
677608087981711361,2015-12-17 21:55:32,0,b'Active stocks breaking out https://t.co/WHy8M8KjIc   1:55pm pst',neg,0.3156,0.6844,2015-12-18
677568135516446720,2015-12-17 19:16:46,0,b'Big volume breakout stocks https://t.co/nMliX17A5L $RWLK',pos,0.6371,0.3629,2015-12-18
677537564325052416,2015-12-17 17:15:18,0,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV   9:15am pst',neg,0.1244,0.8756,2015-12-18
677519870108418048,2015-12-17 16:04:59,0,b'Stocks up the most since yesterday https://t.co/c06FKxqM2i $RBCN $EYES $SPWR  at  8:04am pst',neg,0.4274,0.5726,2015-12-18
677493825896509442,2015-12-17 14:21:29,0,b'Stocks Watch https://t.co/KpMaQmb7gN   6:10am pst',pos,0.5374,0.4626,2015-12-18
677467643322851328,2015-12-17 12:37:27,0,b'Monster Breakouts https://t.co/tJ3nkKIZN0',pos,0.5374,0.4626,2015-12-18
677383847571423232,2015-12-17 07:04:29,0,b'Big volume breakouts https://t.co/nMliX17A5L 11:04pm pst',neg,0.4288,0.5712,2015-12-18
677353637165723648,2015-12-17 05:04:26,0,b'Big Booming Breakouts https://t.co/tJ3nkKIZN0  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-18
677305512380076033,2015-12-17 01:53:12,1,b'Could be the next big one...Stocks near breakout https://t.co/KpMaQmb7gN   5:53pm pst',neg,0.0559,0.9441,2015-12-17
677245754537205760,2015-12-16 21:55:45,0,b'Top 10 Membership https://t.co/lomXsgrnFd  1:55pm pst',pos,0.5809,0.4191,2015-12-17
677208233556111360,2015-12-16 19:26:39,0,b'Top Performing Breakout Stocks in the last 7 days https://t.co/1sJuVsMcV1 $BLT $LOJN $ENPH',pos,0.6266,0.3734,2015-12-17
677175328855298048,2015-12-16 17:15:54,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:15am pst',neg,0.1244,0.8756,2015-12-17
677159362192805890,2015-12-16 16:12:27,0,"b""Yesterday's Breakouts Today https://t.co/c06FKxqM2i  8:12am pst""",pos,0.7327,0.2673,2015-12-17
677129984482250752,2015-12-16 14:15:43,0,b'Breakout Watch https://t.co/KpMaQmb7gN   6:07am pst',pos,0.5374,0.4626,2015-12-17
677108069533282304,2015-12-16 12:48:38,1,b'5 Stocks that broke out today with a high average gain after previous breakouts https://t.co/eJYSjxyscu   4:48am pst',neg,0.0018,0.9982,2015-12-17
677025361754886144,2015-12-16 07:19:59,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk $NURO $DGAZ $GMCR',neg,0.3078,0.6922,2015-12-17
676995143917035520,2015-12-16 05:19:54,0,"b""Don't get left behind...Stocks to Watch https://t.co/KpMaQlTwpf $$  9:19pm pst""",neg,0.0034,0.9966,2015-12-17
676949860415897600,2015-12-16 02:19:58,0,b'Best Breakouts Today https://t.co/HcVmgpJpA5  6:19pm pst',pos,0.6598,0.3402,2015-12-16
676883645915774976,2015-12-15 21:56:51,1,b'Active stocks breaking down to new lows https://t.co/mLc5pFBQr5   1:56pm pst',neg,0.1935,0.8065,2015-12-16
676846477197488128,2015-12-15 19:29:10,0,"b""Today's Biggest Breakouts https://t.co/HcVmgprObv 11:29am pst""",pos,0.7327,0.2673,2015-12-16
676817113655283712,2015-12-15 17:32:29,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:32am pst',neg,0.1244,0.8756,2015-12-16
676794716092895233,2015-12-15 16:03:29,0,"b""Yesterday's Breakouts Today https://t.co/c06FKxqM2i $FXCM $JDST $NVDQ  at  8:03am pst""",pos,0.5853,0.4147,2015-12-16
676767871691710464,2015-12-15 14:16:49,0,"b""Don't get left behind...Stocks to Watch https://t.co/KpMaQmb7gN   6:09am pst""",neg,0.0034,0.9966,2015-12-16
676750648147185665,2015-12-15 13:08:22,2,"b'""There is only one side to the stock market; its not the bull side or the bear side, but the right side."" - Jesse Livermore #stocks'",neg,0.354,0.646,2015-12-16
676668377046188032,2015-12-15 07:41:27,0,b'Stocks that breakout often https://t.co/Z7h1lnUe2U $CAF $DIN $DIN',neg,0.4594,0.5406,2015-12-16
676638157203312640,2015-12-15 05:41:22,0,b'Breakout Watch https://t.co/KpMaQmb7gN   9:41pm pst',pos,0.5374,0.4626,2015-12-16
676587662535352320,2015-12-15 02:20:43,0,b'4 stocks that breakout often https://t.co/Z7h1lnUe2U  6:21pm pst',pos,0.6652,0.3348,2015-12-15
676523026209370112,2015-12-14 22:03:53,0,b'$KBIO is up 2494% since breaking out recently https://t.co/tJ3nkKIZN0',neg,0.0763,0.9237,2015-12-15
676487074220904448,2015-12-14 19:41:01,1,b'Top 9 Performing Breakout Stocks within the last Week https://t.co/1sJuVsMcV1 11:40am pst',neg,0.364,0.636,2015-12-15
676454020563603457,2015-12-14 17:29:41,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:29am pst',neg,0.1244,0.8756,2015-12-15
676447065568776192,2015-12-14 17:02:02,0,b'Why Very Low Interest Rates May Stick Around https://t.co/ZkreZtzcoa',pos,0.796,0.204,2015-12-15
676433873668935680,2015-12-14 16:09:37,0,b'Stocks up the most since yesterday https://t.co/c06FKxqM2i  8:09am pst',pos,0.5917,0.4083,2015-12-15
676404539918954496,2015-12-14 14:13:03,0,b'Stocks Watch - Breakdowns https://t.co/gCTRBw6hDt   6:08am pst',pos,0.5374,0.4626,2015-12-15
676221175320600576,2015-12-14 02:04:26,0,b'Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:00pm pst',neg,0.4988,0.5012,2015-12-14
676149624462139392,2015-12-13 21:20:07,0,b'Big Booming Breakouts https://t.co/tJ3nkKIZN0  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-14
676112331894448129,2015-12-13 18:51:56,0,b'High Frequency Breakouts https://t.co/Z7h1lnUe2U $WFM $HSY $WFM',pos,0.5374,0.4626,2015-12-14
675801708962775040,2015-12-12 22:17:37,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk $KBIO $NURO $DGAZ',neg,0.3078,0.6922,2015-12-13
675760193649557505,2015-12-12 19:32:39,0,b'Breakout Monitoring Service https://t.co/ReOGVz4xLV #stocks',pos,0.8509,0.1491,2015-12-13
675709458840883201,2015-12-12 16:11:03,0,b'Top Performing Breakout Stocks of the Week https://t.co/1sJuVsMcV1 #stocks',pos,0.5377,0.4623,2015-12-13
675660149155954693,2015-12-12 12:55:07,0,b'Top Stocks https://t.co/eJYSjxyscu   4:54am pst',neg,0.3323,0.6677,2015-12-13
675575635629047808,2015-12-12 07:19:17,0,b'Biggest Breakouts Today https://t.co/HcVmgprObv 11:19pm pst',pos,0.6598,0.3402,2015-12-13
675545409951928320,2015-12-12 05:19:11,0,b'Could be the next big drop...Stocks near breakdown https://t.co/gCTRBw6hDt $$  9:18pm pst',neg,0.0071,0.9929,2015-12-13
675496838661738496,2015-12-12 02:06:11,1,b'What are Breakout Stocks? https://t.co/laHZpgO8cB',neg,0.391,0.609,2015-12-12
675400171832807424,2015-12-11 19:42:03,0,b'Top Performing Breakout Stocks in the last 7 days https://t.co/1sJuVsMcV1 $BLT $GMCR $LOJN',pos,0.6266,0.3734,2015-12-12
675364525130956800,2015-12-11 17:20:25,0,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV   9:20am pst',neg,0.1244,0.8756,2015-12-12
675347114243653632,2015-12-11 16:11:14,0,b'Top breakout stocks since yesterday https://t.co/c06FKxqM2i  8:10am pst',pos,0.7672,0.2328,2015-12-12
675318091648098304,2015-12-11 14:15:54,0,b'Sort through the noise in the market with the Top 10 Stocks to Watch each day https://t.co/KpMaQmb7gN $$  6:07am pst',pos,0.879,0.121,2015-12-12
675307707616747521,2015-12-11 13:34:38,0,b'Top 10 https://t.co/lomXsgrnFd  5:34am pst',pos,0.5809,0.4191,2015-12-12
675224522170228736,2015-12-11 08:04:05,0,b'Big Booming Breakouts https://t.co/tJ3nkL0BbA  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-12
675194308660695040,2015-12-11 06:04:02,1,b'5 Stocks that broke out today with a high average gain after previous breakouts https://t.co/eJYSjxgRkW  10:03pm pst',neg,0.0018,0.9982,2015-12-12
675143385150287872,2015-12-11 02:41:41,0,b'Top Stocks Close to Breaking Out https://t.co/KpMaQlTwpf   6:41pm pst',neg,0.1244,0.8756,2015-12-11
675071513008173056,2015-12-10 21:56:05,0,b'All big moves up start with a breakout.',neg,0.0515,0.9485,2015-12-11
675042441158881280,2015-12-10 20:00:34,1,b'Top 9 Performing Breakout Stocks within the last Week https://t.co/1sJuVt3OjB $GMCR $LIVE $DEST',neg,0.364,0.636,2015-12-11
675010670467805184,2015-12-10 17:54:19,0,b'High volume breakout stocks https://t.co/nMliX17A5L  9:54am pst',pos,0.6371,0.3629,2015-12-11
674994307598684160,2015-12-10 16:49:18,0,b'Top breakouts since yesterday https://t.co/c06FKxqM2i  8:49am pst',pos,0.5849,0.4151,2015-12-11
674956472019587072,2015-12-10 14:18:57,0,b'5 Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:08am pst',neg,0.2989,0.7011,2015-12-11
674919681824677888,2015-12-10 11:52:46,0,b'Stocks that breakout often https://t.co/Z7h1lnUe2U  3:52am pst',neg,0.4594,0.5406,2015-12-11
674865452661673984,2015-12-10 08:17:16,0,b'What usually happens after Apple $AAPL breaks out? https://t.co/YrOAPbLqkd',neg,0.2639,0.7361,2015-12-11
674835217186590721,2015-12-10 06:17:08,1,b'Stocks Watch - Breakdowns https://t.co/gCTRBw6hDt  10:16pm pst',pos,0.5374,0.4626,2015-12-11
674784502598598656,2015-12-10 02:55:36,1,b'5 Stocks that broke out today with a high average gain after previous breakouts https://t.co/eJYSjxyscu   6:55pm pst',neg,0.0018,0.9982,2015-12-10
674724744952877056,2015-12-09 22:58:09,0,b'Monster Breakouts https://t.co/tJ3nkKIZN0',pos,0.5374,0.4626,2015-12-10
674666038244478976,2015-12-09 19:04:52,0,"b'87 new breakout highs, 169 new breakdown lows  https://t.co/ReOGVz4xLV'",pos,0.5555,0.4445,2015-12-10
674650923633762304,2015-12-09 18:04:49,0,b'Is This iPhone Chip Stock Dialing In A New Breakout? https://t.co/JiGEgAbf9i $AAPL $AVGO',pos,0.9553,0.0447,2015-12-10
674635926715293696,2015-12-09 17:05:13,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:05am pst',neg,0.1244,0.8756,2015-12-10
674620613378465792,2015-12-09 16:04:22,0,b'Top stocks since yesterday https://t.co/c06FKxqM2i  8:04am pst',pos,0.7672,0.2328,2015-12-10
674593527800528896,2015-12-09 14:16:45,1,b'Stocks Watch https://t.co/KpMaQmb7gN   6:09am pst',pos,0.5374,0.4626,2015-12-10
674565536055824385,2015-12-09 12:25:31,0,b'Biggest Breakdowns of the day https://t.co/CFdaZfEdCx   4:25am pst',pos,0.6325,0.3675,2015-12-10
674482179003387904,2015-12-09 06:54:17,0,b'What are Breakout Stocks? https://t.co/laHZpgO8cB',neg,0.391,0.609,2015-12-10
674451976545943552,2015-12-09 04:54:16,0,b'Stocks to Watch https://t.co/KpMaQmb7gN   8:53pm pst',neg,0.4988,0.5012,2015-12-09
674437079699292160,2015-12-09 03:55:04,0,b'How to Cash in on a Breakout (or Breakdown) | Power Profit Trades: https://t.co/Bb9Kyy7lPB #stocks #trading',pos,0.7208,0.2792,2015-12-09
674407202958893059,2015-12-09 01:56:21,0,"b'74 new highs, 699 new lows  https://t.co/ReOGVz4xLV $$'",pos,0.5555,0.4445,2015-12-09
674347468205592576,2015-12-08 21:58:59,0,b'Big volume breakouts https://t.co/nMliX17A5L  1:58pm pst',neg,0.4288,0.5712,2015-12-09
674313477662441472,2015-12-08 19:43:55,0,"b""See which stocks are hot...Today's Biggest Breakouts https://t.co/HcVmgprObv 11:43am pst""",pos,0.9775,0.0225,2015-12-09
674278644953448448,2015-12-08 17:25:31,1,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV   9:25am pst',neg,0.1244,0.8756,2015-12-09
674262263935557633,2015-12-08 16:20:25,0,b'Breakout stocks up the most since yesterday https://t.co/c06FKxqM2i  8:20am pst',pos,0.7721,0.2279,2015-12-09
674231585944694784,2015-12-08 14:18:31,1,b'Sort through the noise in the market with the Top 10 Stocks to Watch each day https://t.co/KpMaQmb7gN   6:10am pst',pos,0.879,0.121,2015-12-09
674200942221266944,2015-12-08 12:16:45,0,"b""Today's Biggest Breakdowns https://t.co/CFdaZfEdCx   4:16am pst""",pos,0.7327,0.2673,2015-12-09
674118513758310401,2015-12-08 06:49:12,0,b'Apple $AAPL breakout stats https://t.co/YrOAPbLqkd',pos,0.5374,0.4626,2015-12-09
674088310390702080,2015-12-08 04:49:11,2,b'Top Breakout Stocks to Watch https://t.co/KpMaQmb7gN   8:48pm pst',neg,0.2989,0.7011,2015-12-08
674039206381903872,2015-12-08 01:34:04,0,b'Facebook $FB breakout stats https://t.co/JuMqSllFs9',pos,0.5374,0.4626,2015-12-08
673985676283527168,2015-12-07 22:01:21,1,"b'""Do more of that which is working and less of that which is not"" - Dennis Gartman'",neg,0.0892,0.9108,2015-12-08
673950638808567808,2015-12-07 19:42:08,0,b'Top 10 Performing Breakout Stocks within the last Week https://t.co/1sJuVsMcV1 11:42am pst',neg,0.1852,0.8148,2015-12-08
673913425207029760,2015-12-07 17:14:15,0,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV $$  9:14am pst',neg,0.1244,0.8756,2015-12-08
673896259271319552,2015-12-07 16:06:03,0,b'Top stocks since yesterday https://t.co/c06FKxqM2i $AEM $USLV $NPTN  at  8:05am pst',pos,0.6292,0.3708,2015-12-08
673868534741512192,2015-12-07 14:15:53,0,b'6 Stocks Close to Breaking Out https://t.co/KpMaQmb7gN   6:08am pst',neg,0.1244,0.8756,2015-12-08
673681060123676674,2015-12-07 01:50:55,0,b'Top Stocks to Watch https://t.co/KpMaQmb7gN   5:42pm pst',neg,0.2989,0.7011,2015-12-07
673612410435932160,2015-12-06 21:18:08,0,b'Big Booming Breakouts https://t.co/tJ3nkKIZN0  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-07
673574670419910656,2015-12-06 18:48:10,0,b'High Frequency Breakouts https://t.co/Z7h1lnUe2U 10:48am pst',pos,0.5374,0.4626,2015-12-07
673270642884481024,2015-12-05 22:40:04,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk  2:39pm pst',neg,0.3078,0.6922,2015-12-06
673228038654459904,2015-12-05 19:50:47,0,b'Quantitative Trading Made Easy https://t.co/ReOGVz4xLV',pos,0.8536,0.1464,2015-12-06
673176911804162052,2015-12-05 16:27:37,0,b'Top Performing Breakout Stocks of the Week https://t.co/1sJuVsMcV1  8:27am pst',neg,0.3322,0.6678,2015-12-06
673124293073440769,2015-12-05 12:58:32,2,"b'""Risk comes from not knowing what you are doing"" - Warren Buffett'",neg,0.1806,0.8194,2015-12-06
673041051205025792,2015-12-05 07:27:45,0,b'Booming Breakouts https://t.co/tJ3nkKIZN0  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-06
673010836227493888,2015-12-05 05:27:41,0,"b'$JNK, $P, $XOM, $EEM breaking down to new lows https://t.co/mLc5pFBQr5'",neg,0.0931,0.9069,2015-12-06
672963631231856640,2015-12-05 02:20:07,0,b'Stocks to Watch https://t.co/KpMaQmb7gN   6:19pm pst',neg,0.4988,0.5012,2015-12-05
672898039376318464,2015-12-04 21:59:29,0,b'Big Booming Breakouts https://t.co/tJ3nkKIZN0  $KBIO $LINC $NURO',pos,0.5374,0.4626,2015-12-05
672868176300916736,2015-12-04 20:00:49,0,b'Big volume breakouts https://t.co/nMliX17A5L 12:00pm pst',neg,0.4288,0.5712,2015-12-05
672830494975770626,2015-12-04 17:31:05,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:31am pst',neg,0.1244,0.8756,2015-12-05
672810835278860289,2015-12-04 16:12:58,0,b'Top breakout stocks since yesterday https://t.co/c06FKxqM2i  8:12am pst',pos,0.7672,0.2328,2015-12-05
672780495227260928,2015-12-04 14:12:24,0,b'5 Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:08am pst',neg,0.2989,0.7011,2015-12-05
672762952273944576,2015-12-04 13:02:41,0,b'Top 10 Membership https://t.co/lomXsgrnFd  5:02am pst',pos,0.5809,0.4191,2015-12-05
672678942264791040,2015-12-04 07:28:52,0,b'Biggest Breakouts within the last Month  https://t.co/nZzl6gy3Rk 11:28pm pst',neg,0.3078,0.6922,2015-12-05
672648721276862464,2015-12-04 05:28:47,0,b'Stocks Watch - Breakdowns https://t.co/gCTRBw6hDt   9:29pm pst',pos,0.5374,0.4626,2015-12-05
672602558888718338,2015-12-04 02:25:21,0,b'Apple $AAPL breakout stats https://t.co/YrOAPbLqkd',pos,0.5374,0.4626,2015-12-04
672536590342729729,2015-12-03 22:03:12,0,b'What usually happens after Apple $AAPL breaks out? https://t.co/YrOAPbLqkd',neg,0.2639,0.7361,2015-12-04
672502645920129024,2015-12-03 19:48:19,0,b'High relative volume breakout stocks https://t.co/nMliX17A5L #stocks',pos,0.8406,0.1594,2015-12-04
672468065435566081,2015-12-03 17:30:55,0,b'Mid-Day update:  Stocks to Watch - Breakdowns https://t.co/OkaNVgITqV   9:31am pst',neg,0.1244,0.8756,2015-12-04
672450626157064192,2015-12-03 16:21:37,1,b'Stocks up the most since yesterday https://t.co/c06FKxqM2i  8:21am pst',pos,0.5917,0.4083,2015-12-04
672418744816279552,2015-12-03 14:14:56,1,b'6 Stocks to Watch - Breakdowns https://t.co/gCTRBwnT23   6:11am pst',neg,0.2989,0.7011,2015-12-04
672394846808637444,2015-12-03 12:39:58,1,b'5 Stocks that broke out today with a high average gain after previous breakouts https://t.co/eJYSjxyscu   4:40am pst',neg,0.0018,0.9982,2015-12-04
672312469348487168,2015-12-03 07:12:38,0,b'Biggest Losers https://t.co/PKlLlrgswi   #stocks',pos,0.7309,0.2691,2015-12-04
672282257772548100,2015-12-03 05:12:35,2,b'Quantitative Trading https://t.co/2hdvHTwgK5 #stocks',neg,0.4752,0.5248,2015-12-04
672235507309350912,2015-12-03 02:06:49,0,b'Stocks to Watch - Breakdowns https://t.co/gCTRBw6hDt   6:07pm pst',neg,0.4988,0.5012,2015-12-03
672172768209715200,2015-12-02 21:57:30,0,b'4 stocks that breakdown often https://t.co/Mkdc06GC0k $MHO $ETR $AME',pos,0.6652,0.3348,2015-12-03
672136361378316288,2015-12-02 19:32:50,0,b'Top 10 Performing Breakout Stocks within the last Week https://t.co/1sJuVsMcV1 11:33am pst',neg,0.1852,0.8148,2015-12-03
672129231808167936,2015-12-02 19:04:31,0,b'Cramer: Silent stocks making major breakout moves https://t.co/twBphrPtKx  #stocks $SOX',neg,0.2798,0.7202,2015-12-03
672100279760781314,2015-12-02 17:09:28,0,b'Mid-Day update:  Stocks to Watch https://t.co/KpMaQmb7gN   9:09am pst',neg,0.1244,0.8756,2015-12-03
672084315476332548,2015-12-02 16:06:02,0,b'Top performing breakout stocks since yesterday https://t.co/c06FKxqM2i  8:06am pst',pos,0.9082,0.0918,2015-12-03
672057026420211712,2015-12-02 14:17:35,1,b'Could be the next big one...Stocks near breakout https://t.co/KpMaQmb7gN $$  6:10am pst',neg,0.0559,0.9441,2015-12-03
672034188053209088,2015-12-02 12:46:50,0,b'High Frequency Breakouts https://t.co/Z7h1lnUe2U  4:47am pst',pos,0.5374,0.4626,2015-12-03
