b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
689140581398806528,2016-01-18 17:41:32,1,"b""#SimpleMoney doesn't come out until March 1, but #AICPAPFP attendees get their copy signed today at 1:05 booth 312. https://t.co/0t0eCbk9FA""",neg,0.0784,0.9216,2016-01-19
689138169267142657,2016-01-18 17:31:57,1,"b""Great to see @BillWinterberg at #AICPAPFP! (Don't miss his session on Wednesday.) Are you here yet, @MichaelKitces?""",pos,0.7344,0.2656,2016-01-19
689130443480801280,2016-01-18 17:01:15,0,"b""Fired up to be at the #AICPAPFP conference--can't wait to see @GregoryMcKeown's session!""",neg,0.0161,0.9839,2016-01-19
689088291677810690,2016-01-18 14:13:46,2,"b'RT @DevinACarroll: We innately over-value losses and pain while under-weighting gains and joy, in money and life. @TimMaurer @Forbes https:\xe2\x80\xa6'",pos,0.8639,0.1361,2016-01-19
689088170244329474,2016-01-18 14:13:17,1,b'RT @LChristoffChFC: the only way the market rewards us is if we\xe2\x80\x99re willing to tolerate its eccentricities @TimMaurer',neg,0.0638,0.9362,2016-01-19
689086601083924481,2016-01-18 14:07:02,1,b'The only way the market rewards is if we\xe2\x80\x99re willing to tolerate its eccentricities. https://t.co/WKl3TxTHO4 @Forbes https://t.co/vJaZtQ4UNn',neg,0.0742,0.9258,2016-01-19
689065201472303104,2016-01-18 12:42:00,1,"b'We should not be blinded by recency bias, either through over-optimism in good times or pessimism in bad times. https://t.co/YQg4ZW1ViR'",neg,0.0015,0.9985,2016-01-19
688840638348021760,2016-01-17 21:49:40,0,"b'@CarolynMcC Saw the end of that in Charlotte, but will miss the entirety of game 2!'",pos,0.9433,0.0567,2016-01-18
688832417419886592,2016-01-17 21:17:00,0,b'Recent market losses are a powerful psychological duo that can lead to clinical depression. https://t.co/DRt4c0feAL Thanks @larryswedroe',pos,0.9954,0.0046,2016-01-18
688805518844932097,2016-01-17 19:30:07,0,"b'My toughest test yet in in-flight wifi avoidance, @CarolynMcC. These flights are about to consume the bulk of 2 playoff games!'",pos,0.6893,0.3107,2016-01-18
688804629153353728,2016-01-17 19:26:35,0,b'Active ownership...love that. https://t.co/JKoQ6yGZRk',pos,0.8893,0.1107,2016-01-18
688800220495351808,2016-01-17 19:09:04,4,"b'We innately over-value losses and pain while under-weighting gains and joy, in money and life. https://t.co/O1QfCQSKtv #behavioralfinance'",pos,0.9062,0.0938,2016-01-18
688777069392691200,2016-01-17 17:37:04,1,"b'Whether motivated by fear or pride, it is the business of prognostication that hurts investors most. https://t.co/j8AtgmJTwK @Forbes'",neg,0.0869,0.9131,2016-01-18
688751476605370368,2016-01-17 15:55:23,0,b'Often the greatest reward immediately follows the most significant times of market turmoil. https://t.co/2nSJQkNhUK @Forbes',pos,0.6595,0.3405,2016-01-18
688728209408552962,2016-01-17 14:22:55,0,b'Antidote for the soul! https://t.co/0DjvXzrOi1',pos,0.7623,0.2377,2016-01-18
688728109995159552,2016-01-17 14:22:32,11,b'RT @gardenandgunmag: Start your day with this soulful acoustic performance by @TheWoodBrothers. https://t.co/ONiJcvMqt5 https://t.co/y64wIu\xe2\x80\xa6',pos,0.9378,0.0622,2016-01-18
688724251378077696,2016-01-17 14:07:12,3,b'The willingness to endure volatility has tended to reward the disciplined investor. https://t.co/OBHRIIYhkC @Forbes',pos,0.6714,0.3286,2016-01-18
688702818035855360,2016-01-17 12:42:01,0,b'Why is the market so volatile? The market exhibits volatility because that is its nature. https://t.co/s2XMisQMMu @Forbes',pos,0.5008,0.4992,2016-01-18
688516121121656832,2016-01-17 00:20:09,0,b'Hah--perhaps an exception? https://t.co/cIbMXt8vgJ',pos,0.7315,0.2685,2016-01-17
688471252034519040,2016-01-16 21:21:52,2,"b'RT @KentSchmidgall: Why The #Stock Market Is Volatile, Why #Volatility Hurts, And What To Do About It @TimMaurer https://t.co/H2n0MVs7bS'",neg,0.0001,0.9999,2016-01-17
688470041789095936,2016-01-16 21:17:03,1,"b'Every transaction involves a buyer and a seller, each of whom believes he is getting the better end of the deal https://t.co/E6Ny3s8xhf'",pos,0.6026,0.3974,2016-01-17
688437913642749952,2016-01-16 19:09:23,0,"b'Every trading day in history, there have been compelling cases to be made for both market optimism and pessimism. https://t.co/lB5ERKX7H4'",pos,0.999,0.001,2016-01-17
688431565249077249,2016-01-16 18:44:10,0,b'@honatwork Both!',pos,0.8537,0.1463,2016-01-17
688414664087236608,2016-01-16 17:37:00,1,"b'RT @BuckinghamAdvsr: Timing your #SocialSecurity retirement benefits. @TimMaurer on saving them for later, when you need them most. @CNBC h\xe2\x80\xa6'",neg,0.4156,0.5844,2016-01-17
688393003644391424,2016-01-16 16:10:56,0,"b'No volatility? No higher returns. Know volatility, know higher returns. https://t.co/XFsHJqCe8j'",neg,0.2651,0.7349,2016-01-17
688392464340774913,2016-01-16 16:08:47,1,b'The market is volatile because we expect higher returns; we expect higher returns because the market is volatile. https://t.co/TUdtuzycKj',neg,0.4026,0.5974,2016-01-17
688389334534336512,2016-01-16 15:56:21,1,"b'Why The Stock Market Is Volatile, Why Volatility Hurts, And What To Do About It https://t.co/m2umiRsUng via @Forbes https://t.co/31uCnIXmi1'",neg,0.0003,0.9997,2016-01-17
688377200568102912,2016-01-16 15:08:08,1,"b'RT @TheBAMALLIANCE: Timing your #SocialSecurity retirement benefits. @TimMaurer on saving them for later, when you need them most. @CNBC ht\xe2\x80\xa6'",neg,0.4156,0.5844,2016-01-17
688052315841015808,2016-01-15 17:37:10,11,"b""RT @MONEY: America's 3 biggest banks raked in over $6 billion in fees in 2015 https://t.co/izhuiyTYoI https://t.co/1FSMEaZl8T""",neg,0.1164,0.8836,2016-01-16
688040164506075136,2016-01-15 16:48:53,0,"b'Thanks for the mention, @AFNCWOODWARD. I really enjoyed the interview!  https://t.co/EPIxTW9ysl'",pos,0.9766,0.0234,2016-01-16
688039483250446336,2016-01-15 16:46:10,2,b'A big #FF to @JeanChatzky for a great @TODAYshow segment this morning and @ronlieber for this invaluable compendium: https://t.co/MnVM7iN1Ef',pos,0.902,0.098,2016-01-16
688037961896693761,2016-01-15 16:40:07,3,"b'RT @JeanChatzky: PF experts 4 musts: Emergency fund, investment portfolio w/mostly index funds, affordable home &amp; life insurance. https://t\xe2\x80\xa6'",neg,0.2796,0.7204,2016-01-16
688036886837854208,2016-01-15 16:35:51,2,"b'RT @leebaker00: Live in the present, launch yourself on every wave, find eternity in each moment. - David Thoreau'",neg,0.1272,0.8728,2016-01-16
687844433031741440,2016-01-15 03:51:07,1,"b'In 2016, Think Really Hard About Why You Might Be Wrong https://t.co/dJKDhRDz8r Featuring @R_Thaler on our most dangerous biases.'",neg,0.0654,0.9346,2016-01-15
687800870608748544,2016-01-15 00:58:00,0,b'@CarolynMcC Frightening!',pos,0.5374,0.4626,2016-01-15
687800687359619072,2016-01-15 00:57:17,1,b'RT @MackoGroupMS: 10 Things You Absolutely Need To Know About Life #insurance https://t.co/16CrKm9cM8 @TimMaurer @Forbes #retirement',neg,0.2033,0.7967,2016-01-15
687729581223182336,2016-01-14 20:14:44,2,b'Realization: It is absolutely possible for attempts at increased efficiency to reduce effectiveness.',neg,0.0366,0.9634,2016-01-15
687327539178647552,2016-01-13 17:37:09,219,"b""RT @donaldmiller: In stories the villain hurts people, refuses to take responsibility, then positions themselves as the victim. It's true i\xe2\x80\xa6""",pos,0.7637,0.2363,2016-01-14
687311673837883393,2016-01-13 16:34:07,1,b'RT @behaviorgap: stand up and move.\n\n(just a friendly reminder)',pos,0.8204,0.1796,2016-01-14
687258252262916096,2016-01-13 13:01:50,0,b'1. You have more time than you think.\n2. You make time for things that matter.\n\nhttps://t.co/LCCKPg1J4M @JonAcuff https://t.co/gpu4wPbWl7',neg,0.1806,0.8194,2016-01-14
686988269549137920,2016-01-12 19:09:01,28,b'RT @NickTimiraos: 7% of US counties have fully recovered from the recession (darkest blue) https://t.co/DMi1BFefu9 https://t.co/uN6DpfKY4m',neg,0.4453,0.5547,2016-01-13
686965208972161024,2016-01-12 17:37:23,30,b'RT @GregoryMcKeown: By abolishing any chance of being bored we have also lost the time we used to have to think and process. #essentialism',neg,0.0602,0.9398,2016-01-13
686939958616166400,2016-01-12 15:57:03,1,b'RT @LeamnsonCapital: Life #insurance simplified. 10 things you need to know. @TimMaurer https://t.co/Yg2dT7nrm3',pos,0.7871,0.2129,2016-01-13
686726854208786433,2016-01-12 01:50:15,1,b'RT @jimpavia: @diahannlassus @lazettabraxton @ReformedBroker @rchusker @cathycurtis @FrancisFinance @BarryGlassman @TimMaurer  https://t.co\xe2\x80\xa6',pos,0.5374,0.4626,2016-01-12
686726788211458048,2016-01-12 01:49:59,1,b'RT @CogentAdvisor: Test your true grit for handling market volatility. Colleague @TimMaurer from @BAMALLIANCE has a way. #investing. https:\xe2\x80\xa6',pos,0.9717,0.0283,2016-01-12
686650306155929601,2016-01-11 20:46:04,0,b'My best RTs this week came from: @behaviorgap @larryswedroe #thankSAll Who were yours? https://t.co/IK0gtP6azZ https://t.co/xrTqR77PLr',neg,0.3394,0.6606,2016-01-12
686549824154529792,2016-01-11 14:06:48,0,b'Looking forward to starting #whatsbestnext today via @audible_com!  https://t.co/py8tdpOEF2',pos,0.6853,0.3147,2016-01-12
686538580794163200,2016-01-11 13:22:07,0,"b'OK, Day 1 of the @whole30 starts...now!  @andreammaurer @MuybaitShane @WarrenBazemore @bfelderjax'",neg,0.0228,0.9772,2016-01-12
686344971813810177,2016-01-11 00:32:47,2,"b'RT @bizjournals: Another sign of an Apple Car? Maybe, maybe not. https://t.co/vERMLBL61C'",neg,0.0261,0.9739,2016-01-11
686294585690222593,2016-01-10 21:12:34,0,b'Laces OUT!! #SEAvsMIN',pos,0.5374,0.4626,2016-01-11
685949418122686464,2016-01-09 22:21:00,0,"b'It is hard to imagine, with accolades such as these considered! https://t.co/QblpcaoCRO'",neg,0.0987,0.9013,2016-01-10
685933354219401216,2016-01-09 21:17:10,1,"b'RT @CogentAdvisor: @TimMaurer #Millennials discovering what they love to do, then creating a plan to meet goals. #investing #money  https:/\xe2\x80\xa6'",neg,0.2628,0.7372,2016-01-10
685901136356835328,2016-01-09 19:09:08,163,b'RT @NewYorker: Why we remember the Beatles\xe2\x80\x94and forget so much else: https://t.co/TVOHBE2OA0 https://t.co/LfNdRIdUBB',neg,0.0248,0.9752,2016-01-10
685877977889042432,2016-01-09 17:37:07,14,"b'RT @MichaelKitces: This article is amazing. ""11 Differences Between Busy People and Productive People"" - https://t.co/yZrLss4r06 https://t.\xe2\x80\xa6'",pos,0.6233,0.3767,2016-01-10
685803710249865216,2016-01-09 12:42:00,0,b'Applicable some weeks more than others: Avoid #Investment #Depression https://t.co/9OiU8sbQKa @larryswedroe via @ETFcom',neg,0.2292,0.7708,2016-01-10
685570978462756864,2016-01-08 21:17:13,1,b'RT @ManishaThakor: How to TRULY make the most of Social Security https://t.co/NgalxAOKk1 -- is a MUST read piece by @timmaurer of @TheBAMAL\xe2\x80\xa6',neg,0.2897,0.7103,2016-01-09
685539130940518400,2016-01-08 19:10:40,0,"b'@ManishaThakor Thanks for the mention, and Happy New Year!'",pos,0.9969,0.0031,2016-01-09
685538771601895425,2016-01-08 19:09:14,2,b'RT @KentSchmidgall: \xe2\x80\x9cYour chances of not outliving your #retirement savings improve greatly if you delay #SocialSecurity.\xe2\x80\x9d @TimMaurer https\xe2\x80\xa6',neg,0.0093,0.9907,2016-01-09
685538655822286849,2016-01-08 19:08:46,0,"b'Many thanks, @EFXFinanceBlog  https://t.co/lAeq3zF6j2'",pos,0.7773,0.2227,2016-01-09
685501992475734016,2016-01-08 16:43:05,0,"b'@DevinACarroll Thanks, Devin!'",pos,0.8534,0.1466,2016-01-09
685494676825202690,2016-01-08 16:14:01,1,"b""If you're going to read one article on #productivity for 2016, make it this one from @Trello feat @tferriss  https://t.co/GWktkFXqrj""",neg,0.0301,0.9699,2016-01-09
685489803786321920,2016-01-08 15:54:39,0,"b""Wait--it doesn't?? RT @jjeffrose: I wish by tweeting financial panning questions to @MichaelKitces should count as some sort of CE credit""",neg,0.0065,0.9935,2016-01-09
685489261089533952,2016-01-08 15:52:30,8,b'RT @behaviorgap: How advisors &amp; clients define risk are often two different things. via @newsfromIN https://t.co/MXnQqqW3My https://t.co/ns\xe2\x80\xa6',pos,0.527,0.473,2016-01-09
685475724858408962,2016-01-08 14:58:42,7,"b""Well, there's no denying it now! Just got my first copy of #SimpleMoney in the mail. https://t.co/6vvaJRBU0B https://t.co/QkT9vsFLkH""",neg,0.016,0.984,2016-01-09
685268540748857345,2016-01-08 01:15:26,2,"b'RT @unumnews: .@TimMaurer says #LifeInsurance is one of the pillars of personal finance, vital for most https://t.co/6k3qKsxWOe via @Forbes'",pos,0.5125,0.4875,2016-01-08
685176326219821058,2016-01-07 19:09:00,1,"b""RT @IanCollings: My new favourite article on everyone's least favourite personal finance issue: https://t.co/5KUzVDBdmM @TimMaurer""",pos,0.8214,0.1786,2016-01-08
685153187532279808,2016-01-07 17:37:04,1,b'RT @wisenewyork: #LifeInsurance Essentials https://t.co/SlhbjcjO6n #finlit #financialliteracy @TimMaurer https://t.co/0EY0RYIU1P',pos,0.5374,0.4626,2016-01-08
685131057184804866,2016-01-07 16:09:07,3,"b'RT @EFXFinanceBlog: ""Life #insurance is one of the pillars of personal finance,"" says @TimMaurer https://t.co/BSQ10vCtEj https://t.co/2o2ir\xe2\x80\xa6'",pos,0.5004,0.4996,2016-01-08
684857064238219264,2016-01-06 22:00:22,1,b'10) Know your options when cancelling an existing #lifeinsurance policy so you don\xe2\x80\x99t leave anything on the table. https://t.co/ZMekSXFVGI',pos,0.9446,0.0554,2016-01-07
684846184423362561,2016-01-06 21:17:08,0,b'Continuing To Work Can Increase Social Security Benefits https://t.co/a8yZlrqiW9 ALWAYS helpful commentary from @MichaelKitces',pos,0.5163,0.4837,2016-01-07
684841916404482049,2016-01-06 21:00:11,0,b'9) Consider using a live person to help in your death planning with #lifeinsurance. https://t.co/J9B3Q9VnV0 @Forbes https://t.co/kZrt3uFH5y',neg,0.0025,0.9975,2016-01-07
684827091175604224,2016-01-06 20:01:16,1,b'8) Determining the optimal life insurance policy for you doesn\xe2\x80\x99t have to be complicated. https://t.co/pOiQgjkz5c @Forbes',pos,0.7096,0.2904,2016-01-07
684812091149172736,2016-01-06 19:01:40,1,"b'7) Life insurance can be extremely expensive, but it can also be surprisingly inexpensive. https://t.co/o86UiCyX50 @Forbes'",pos,0.872,0.128,2016-01-07
684796884976832512,2016-01-06 18:01:14,1,b'6) There are two broad varieties of life insurance about which you should become aware\xe2\x80\x94term and permanent. https://t.co/jkGGwoaNzJ @Forbes',neg,0.2848,0.7152,2016-01-07
684790857166381056,2016-01-06 17:37:17,2,"b'RT @MichaelKitces: How Continuing To Work, Even In Retirement, Can Increase Social Security Benefits https://t.co/YgiYvLa8pL https://t.co/r\xe2\x80\xa6'",neg,0.0083,0.9917,2016-01-07
684781623926239234,2016-01-06 17:00:36,2,"b'5) Life insurance is a risk management tool, not an investment. https://t.co/1ebtUhFnfG @Forbes'",neg,0.1511,0.8489,2016-01-07
684777068257648640,2016-01-06 16:42:30,0,"b'@feeonlyplanner Thanks, George, and Happy New Year!'",pos,0.9891,0.0109,2016-01-07
684776424293707776,2016-01-06 16:39:56,0,"b""Yes, #wififree flights have become a true gift when traveling. All-in for 2016, @CarolynMcC! Who's in? https://t.co/4ocFSzXRit""",pos,0.9575,0.0425,2016-01-07
684775600582701057,2016-01-06 16:36:40,0,"b""@mbatley1 Thanks, Mike. I think I'll need a follow-up article--or articles--to answer these great questions! @Forbes""",pos,0.8942,0.1058,2016-01-07
684767683477409792,2016-01-06 16:05:12,0,"b'Love this creative take on ""utility."" RT @behaviorgap: What\'s Your Cost Per Unit of Fun? https://t.co/ZZhmhv7nLN https://t.co/058ZrdCyjy'",neg,0.0638,0.9362,2016-01-07
684766788446466049,2016-01-06 16:01:39,4,"b'4) There are four primary roles in a life insurance policy--the insurer, the owner, the insured and the beneficiary. https://t.co/JCijKMJ3oh'",pos,0.9024,0.0976,2016-01-07
684765152420474880,2016-01-06 15:55:09,2,"b'RT @jimpavia: Powerball jackpot grows, but what about your chances? https://t.co/N1Xv2hu3bE'",neg,0.3656,0.6344,2016-01-07
684764812346322944,2016-01-06 15:53:48,1,b'RT @janetnovack: Planning to win the #Powerball jackpot? Careful. Sudden wealth can be a curse. https://t.co/lDJBuOCQ82 via @forbes',pos,0.7813,0.2187,2016-01-07
684751442851278849,2016-01-06 15:00:40,2,b'3) Life insurance is a contract (called a policy). https://t.co/NQ8IGPDe2f @Forbes',pos,0.8039,0.1961,2016-01-07
684742111934214144,2016-01-06 14:23:36,19,"b""RT @TBPInvictus: Just in case you didn't already feel like a hamster on a wheel. https://t.co/D2kZN4UMXx""",neg,0.4413,0.5587,2016-01-07
684739767779602433,2016-01-06 14:14:17,1,"b'RT @FinanceLacey: If you need info on life insurance, @TimMaurer has made it easy to understand via @forbes https://t.co/VZiin1e4II'",pos,0.9296,0.0704,2016-01-07
684736640439480320,2016-01-06 14:01:51,4,b'2) Life insurance does not simply apply a monetary value to someone\xe2\x80\x99s life. https://t.co/JPDVUyYDed @Forbes https://t.co/prKiU9B3LI',pos,0.5664,0.4336,2016-01-07
684721219174830080,2016-01-06 13:00:34,0,"b""1) If anyone relies on you financially, you need #lifeinsurance (unless you're financially independent). https://t.co/CR2ZPSfcgg @Forbes""",neg,0.0142,0.9858,2016-01-07
684716831861542914,2016-01-06 12:43:08,0,"b""Today I'll be sharing 10 Things You Absolutely Need To Know About #LifeInsurance, on the hour: http://onforb.e\xe2\x80\xa6 https://t.co/nCGUft2Nf9""",neg,0.0482,0.9518,2016-01-07
684576839856197632,2016-01-06 03:26:52,0,"b'Thanks for mentioning, Jim! https://t.co/zvWUEQGpB5'",neg,0.2498,0.7502,2016-01-06
684576637724262400,2016-01-06 03:26:03,120,b'RT @brainpicker: Hemingway on writing and his reading list of 17 essential books every writer should read https://t.co/TG1KzCn2Ix',neg,0.4206,0.5794,2016-01-06
684511614838681600,2016-01-05 23:07:41,1,b'I finally completed my Best of Beatles playlist on @AppleMusic.\nhttps://t.co/2NIuQ0adge Only 67 songs!',pos,0.519,0.481,2016-01-06
684362580446580736,2016-01-05 13:15:28,2,b'10 Things You Absolutely Need To Know About Life Insurance https://t.co/sEiNINIbgA New @Forbes post. https://t.co/9rR84Wkt9e',pos,0.6589,0.3411,2016-01-06
684132450893705217,2016-01-04 22:01:01,0,b'@Dbreesor Eventually--after the falling prices attract sufficient buyers.',neg,0.2601,0.7399,2016-01-05
684089180746592256,2016-01-04 19:09:05,2,b'Longevity and inflation risk are hedged by waiting to take #SocialSecurity https://t.co/FwEdgpGUEi @CNBC https://t.co/KmjoEakO2a',neg,0.0939,0.9061,2016-01-05
684066033020354560,2016-01-04 17:37:06,1,"b""You're more likely to run out of money at the end of retirement than at the beginning. https://t.co/DHcpxKB6tW So WAIT on #SocialSecurity""",pos,0.8667,0.1333,2016-01-05
684048832829763584,2016-01-04 16:28:45,0,b'My favorite Christmas present? The entire #Beatles catalog now available on @AppleMusic. Drink it in.',pos,0.983,0.017,2016-01-05
684048540730003456,2016-01-04 16:27:35,5,"b""BREAKING #2: This morning's market drop likely means nothing at all for you.""",neg,0.0019,0.9981,2016-01-05
684048372525838336,2016-01-04 16:26:55,2,b'BREAKING: Market is lower this morning...because there are more sellers than buyers at the moment.',neg,0.0345,0.9655,2016-01-05
684047027634847744,2016-01-04 16:21:35,0,b'Save Social Security for When You Need It Most--LATER https://t.co/gNlyNIcXnz New @CNBC post. Thanks @jimpavia &amp; @kktravelweekly',pos,0.9531,0.0469,2016-01-05
683278975196622848,2016-01-02 13:29:37,2,b'RT @jimpavia: @TimMaurer @fpassociation Make the most of Social Security claims ... later https://t.co/xIignC41EL',neg,0.2784,0.7216,2016-01-03
683126046120607744,2016-01-02 03:21:55,0,"b""All I want for New Year's Day is a decent bowl game. Sheesh!""",pos,0.9994,0.0006,2016-01-02
682953587857723393,2016-01-01 15:56:38,10,b'RT @lvanderkam: Why 90-Day Goals Are Better Than Year-Long Ones - https://t.co/02QklnAyXr #realistic #resolutions',neg,0.3523,0.6477,2016-01-02
682904653269463040,2016-01-01 12:42:11,20,b'RT @MONEY: Here are the tax rates and brackets for 2016 https://t.co/3A0FJlCKD9',pos,0.7037,0.2963,2016-01-02
682300709388316672,2015-12-30 20:42:20,5,"b'RT @KeithMcCullough: ""Never fall in love with a lie""'",pos,0.9873,0.0127,2015-12-31
682179837876940800,2015-12-30 12:42:02,33,"b'RT @GregoryMcKeown: As you make goals for 2016 think ""less, but better."" #Essentialism https://t.co/S3vMpuQp2G'",neg,0.2397,0.7603,2015-12-31
681956902083932160,2015-12-29 21:56:10,1,b'RT @jimpavia: Why your mutual fund is probably a loser https://t.co/gQgJINlPeW',neg,0.0818,0.9182,2015-12-30
681954239753678848,2015-12-29 21:45:35,5,b'RT @rachelheldevans: \xe2\x80\x9cSo there are a lot of folks out there right now who have positioned themselves as success gurus...\xe2\x80\x9d https://t.co/hLAP\xe2\x80\xa6',pos,0.9293,0.0707,2015-12-30
681949576874602496,2015-12-29 21:27:03,9,"b'RT @MichaelKitces: As stated all along: digital SUPPLEMENTS advisors, doesn\'t replace! ""Face time just as important to younger clients"" htt\xe2\x80\xa6'",pos,0.6644,0.3356,2015-12-30
681581694265212928,2015-12-28 21:05:13,0,b'My best RTs this week came from: @behaviorgap @BEeconCH #thankSAll Who were yours? https://t.co/IK0gtP6azZ https://t.co/nCliOiR1Vr',neg,0.3394,0.6606,2015-12-29
681449525664444416,2015-12-28 12:20:02,0,b'Thanks for a great discussion! #simplemoney  https://t.co/HttUqIRYMs',pos,0.9491,0.0509,2015-12-29
681442546233511936,2015-12-28 11:52:18,0,"b'One big idea https://t.co/SlRe8VxVZL This #sethgodin post made me think of your insight, @PeterWinick.'",neg,0.0292,0.9708,2015-12-29
679669370545639425,2015-12-23 14:26:20,1,"b""I did the first half of this course yesterday, and already found two key insights that I'm planning to implement! https://t.co/Y4S62AzRV1""",neg,0.115,0.885,2015-12-24
679397845355622400,2015-12-22 20:27:23,1,b'Consider steering some of your year-end do-gooding in the direction of #TheCompassionCollective. https://t.co/rfgYRwYTKK MAX donation $25.',pos,0.5261,0.4739,2015-12-23
679323652706275329,2015-12-22 15:32:34,1,"b""Considering the source (@farnamstreet), I'm planning to do the course. Thanks, @ManishaThakor!  https://t.co/Y4S62Aigwr""",neg,0.3344,0.6656,2015-12-23
679321695744847872,2015-12-22 15:24:48,3,"b""RT @dogbitesmannes: Why it's okay to skip classes occasionally, from @khanacademy's creator https://t.co/fVtvCTHWMX via @MONEY""",pos,0.6593,0.3407,2015-12-23
679302429876355072,2015-12-22 14:08:14,3,b'RT @stuzimmer: Time for my stock market predictions for 2016-Events will occur. Prices will go up or down on a daily basis. As for the GDP-\xe2\x80\xa6',neg,0.2357,0.7643,2015-12-23
679289744455438336,2015-12-22 13:17:50,1,"b""RT @KentSchmidgall: Just because you're smart doesn't mean you're a good investor. https://t.co/mJas7hwF07 https://t.co/rDcvKRGzRj""",neg,0.1315,0.8685,2015-12-23
679038415141253120,2015-12-21 20:39:08,0,b'My best RTs this week came from: @behaviorgap @kirkchisholm #thankSAll Who were yours? https://t.co/IK0gtP6azZ https://t.co/kCq3ntPHKD',neg,0.3394,0.6606,2015-12-22
678947789053681665,2015-12-21 14:39:01,1,b'RT @LeamnsonCapital: We must be smart enough to know we can\xe2\x80\x99t outsmart the market. @TimMaurer via @Forbes https://t.co/7vzWkPyO9i https://t\xe2\x80\xa6',pos,0.7554,0.2446,2015-12-22
678700127712776192,2015-12-20 22:14:54,2,b'I think (wish) every expense involved in raising children should be tax deductible.',neg,0.2512,0.7488,2015-12-21
678323205455654915,2015-12-19 21:17:09,1,b'RT @BuckinghamAdvsr: Stressed or worried about the cost of #gifts? @ManishaThakor on how to bring the joy back to your gift giving. @WSJ ht\xe2\x80\xa6',neg,0.0645,0.9355,2015-12-20
678310222092509184,2015-12-19 20:25:33,2,b'RT @TheBAMALLIANCE: Maximize the impact of year-end #giving. @kathleen_longo on selecting nonprofits aligned with your goals and values: ht\xe2\x80\xa6',neg,0.3611,0.6389,2015-12-20
678241009956974592,2015-12-19 15:50:32,0,b'Intriguing thought with fascinating implications... https://t.co/N1XNpkAf8R',pos,0.9139,0.0861,2015-12-20
678240734634508288,2015-12-19 15:49:26,2,"b'Boring is an attitude, not the truth.\n\nPossibility is where you decide it is.\n\n#sethgodin https://t.co/4ph58y3YQ0'",neg,0.4342,0.5658,2015-12-20
677879797209415683,2015-12-18 15:55:12,2,"b""RT @wendyjcook: Junk is as junk does ... @timmaurer on, It's Not A Wonderful Life For Junk Bonds: https://t.co/tSPp0lGU7S #evidenceinvesting""",neg,0.1279,0.8721,2015-12-19
677831204205391872,2015-12-18 12:42:07,1,"b'RT @TheBAMALLIANCE: Recognize #stress. Take care of yourself, too. @snissenboim on ways to avoid #caregiver burnout during the holidays: ht\xe2\x80\xa6'",neg,0.0429,0.9571,2015-12-19
677692684212043778,2015-12-18 03:31:41,2,"b""RT @BuckinghamAdvsr: Congratulations to Buckingham's Shannon O\xe2\x80\x99Toole Kuhlman on her #40U40STL award! @stlouisbiz https://t.co/DKMO2neCKE ht\xe2\x80\xa6""",pos,0.5667,0.4333,2015-12-18
677692542218059776,2015-12-18 03:31:07,0,"b'Looking good, Bill! RT @BillMorganHWM: https://t.co/yZD5afTMkE'",pos,0.7819,0.2181,2015-12-18
677632328747872257,2015-12-17 23:31:51,0,b'I. Love. Gingerbread.',pos,0.9382,0.0618,2015-12-18
677585223014592514,2015-12-17 20:24:40,0,"b'True but still industry specific, yes? Most of the financial industry is still surprisingly formal and hierarchical. https://t.co/UU3FJyExqA'",pos,0.6536,0.3464,2015-12-18
677584257317998592,2015-12-17 20:20:50,0,"b""Brilliant RT @dogbitesmannes: The 1 thing that's holding you back from learning @salkhanacademy explains https://t.co/VpUyQoP8EU via @MONEY""",neg,0.2868,0.7132,2015-12-18
677583700834574336,2015-12-17 20:18:37,1,"b'Thank goodness! RT @Marketplace: There\'s a Chrome extension that will protect you from ""Star Wars"" spoilers: https://t.co/LcikE1xBGI'",neg,0.1401,0.8599,2015-12-18
677566229209595904,2015-12-17 19:09:12,1,b'My favorite post of the year from @SquaredAwayBC https://t.co/vFEBm5aJTV Social Status in the Age of Vermeer https://t.co/gQBsyWOXEF',pos,0.9081,0.0919,2015-12-18
677543092564705283,2015-12-17 17:37:16,1,b'RT @CogentAdvisor: Insight from @TimMaurer from @BAMALLIANCE tells us how to invest when abnormal is the new normal. #investing https://t.c\xe2\x80\xa6',pos,0.618,0.382,2015-12-18
677517387642634240,2015-12-17 15:55:07,2,"b""It's about darn time that QCDs were made permanent! https://t.co/TOE3KmuEZO via @MichaelKitces https://t.co/vpGqs9WDqw""",pos,0.718,0.282,2015-12-18
677490200528953344,2015-12-17 14:07:05,2,"b""RT @behaviorgap: MT @newsfromIN: Omnibus spending bill fails to stop the Labor Dept's fiduciary rule, making it all but certain: https://t.\xe2\x80\xa6""",neg,0.0077,0.9923,2015-12-18
677468811918995457,2015-12-17 12:42:06,2,"b""RT @BuckinghamAdvsr: What's going on with the junk bond market? @TimMaurer on what this liquidity event may mean for investors. @Forbes htt\xe2\x80\xa6""",neg,0.0078,0.9922,2015-12-18
677236020157485056,2015-12-16 21:17:04,5,b'RT @CogentAdvisor: Are you looking for yield in all the wrong places? @nytimesbusiness #investing #junkbonds #money  https://t.co/KPCJK4YY4g',neg,0.0206,0.9794,2015-12-17
